soil_moisture,temperature,humidity,light_intensity,door_state,fan_status,light_status,pump_status,buzzer_status
551,26.90335005170377,64.49840966513925,676,1,1,1,0,1
869,16.71937494545904,61.838536435146594,948,1,0,1,1,0
163,31.23496090879992,54.08592282288467,421,0,1,0,1,0
499,25.720981001891985,41.28066599954461,878,0,0,0,0,0
192,26.364615214784482,25.39957290572867,756,1,1,0,0,1
411,15.54659958993879,29.369627281854868,105,0,1,0,0,1
554,29.71162303657698,20.656306388019246,515,1,0,0,0,0
131,19.690893998956636,60.157501630765495,50,0,0,0,0,1
310,30.46956567731126,59.69795172429568,336,0,1,0,0,1
256,32.12981549034103,35.575669609664885,233,1,0,0,0,1
811,27.663923069600465,23.953862955803,146,1,0,0,1,1
137,28.41368609106134,77.44699024048728,748,0,1,1,0,1
359,24.025949402516595,46.700840384968174,674,0,1,0,1,1
240,25.713977601089354,85.70215435762414,885,1,0,1,1,1
498,19.15576961248167,34.17690238923278,349,0,0,0,1,1
4,32.599474734673336,47.00468559155151,721,0,0,1,0,1
56,27.763381796075528,79.32722249855962,232,1,0,1,0,1
322,31.566636752580585,38.972064301224904,788,0,1,0,1,0
257,20.662204854569683,51.421907651517486,61,1,0,1,0,1
587,17.89327616068067,52.69432079220922,902,1,1,1,0,0
346,21.37534486118237,43.671692928761814,938,1,1,0,0,0
219,34.12097658993187,53.360271023933,472,1,1,0,0,1
624,17.824696848362663,84.0496208288335,838,0,0,0,0,0
427,18.987354151847153,77.03911851090334,792,1,1,0,1,0
981,26.7141617379471,83.14138384742238,145,1,1,1,0,0
6,21.846583435405464,66.14522659246194,299,0,0,0,0,0
662,30.83936701482289,52.311688296284146,54,1,1,1,0,1
65,26.284524395731488,83.03144801181594,741,1,0,0,1,1
347,32.84424565682912,76.58300221110457,860,0,0,1,0,1
398,19.97272632061474,68.23517697104015,756,1,1,1,0,1
467,17.641466274403996,42.250714261392005,885,1,0,0,1,0
122,16.98499171622712,40.272229491441735,101,1,0,0,1,1
565,15.01074548572502,37.83880187062414,440,0,1,1,1,0
447,27.572555675212516,81.32686517002493,603,1,1,1,1,1
695,25.57905367746639,23.782541230677246,453,0,0,0,1,1
77,34.34422352676274,47.148065906183106,308,1,1,0,1,1
114,22.228945119558183,51.771852467806,691,1,0,0,1,0
205,25.687706106932765,43.68241568084442,390,1,0,1,1,0
995,17.599449683162277,35.499231647081785,699,1,1,0,1,0
267,28.59224216645386,38.990956980620474,902,0,0,1,0,0
725,34.039626467510416,81.09768967863434,782,1,0,0,1,1
108,21.390741208554488,71.01827412860105,172,0,1,1,0,1
262,22.040915755827548,33.75875275666402,823,0,1,1,1,1
430,34.347796465596886,46.469256812465865,270,1,1,0,1,1
590,21.690532524024082,29.11683845451973,1001,0,1,0,0,1
130,24.83139322726263,35.04398884474976,466,0,0,0,0,0
634,34.72434518090249,35.62392415832805,692,0,0,1,0,1
500,26.991922168314986,83.37279682639287,781,1,0,0,1,1
194,24.363658568522933,71.08790733521631,805,0,1,0,0,0
851,28.882849500009304,23.8467732262113,475,1,1,1,0,1
274,25.76888743945993,44.42748472679558,237,0,0,1,1,0
321,33.8942437993856,84.54239700521649,57,1,1,0,0,1
273,26.373709530400266,80.42054542250784,814,0,1,1,1,1
916,29.4790531276594,77.68087525838315,1016,0,1,1,0,0
227,28.082824706383313,53.75681724390238,963,1,0,0,0,0
423,21.12531790124738,28.386606165527937,171,0,1,1,0,1
61,29.49119787984595,43.64202524032963,860,0,1,0,0,0
105,28.987890199189536,68.73909065407334,707,1,1,0,0,0
713,23.260864504498834,87.53305231249414,641,1,0,1,1,1
543,19.789423277984483,34.53785838079516,984,1,0,1,0,0
147,17.49604957733542,75.15431353079555,288,0,0,1,1,0
869,25.692500279954082,78.66206834125322,479,0,0,0,1,1
81,34.238443379359566,45.49214042914424,314,1,0,1,0,0
301,17.246605811042016,54.106283925789135,1009,1,1,1,1,1
627,21.033202116964954,76.27705516505867,234,1,0,0,1,0
265,21.655554123733086,55.46884917858831,284,0,1,0,0,1
1012,18.25089772881714,38.901587229499825,257,0,0,1,1,1
921,15.128759089356809,64.88509502871523,643,1,1,1,1,1
131,28.432511547069183,62.3875789780315,672,0,0,1,0,1
1003,31.078630509731436,66.05655293134032,982,0,1,0,1,0
968,25.045787576475135,39.780958812762904,180,0,0,1,1,1
769,26.304601678163134,54.569793463621465,957,1,0,1,1,0
900,31.705970831779382,25.369254314083456,800,1,0,1,0,1
504,16.1122803808552,38.11665275341292,553,1,1,0,0,1
568,17.188951402487728,47.246993086774026,663,1,1,1,1,1
458,32.3315204981066,36.700603313396684,631,1,1,0,1,1
989,27.053620910109508,88.13575678065212,244,1,1,1,0,0
616,27.120636746567204,43.618766994119746,178,1,0,0,0,0
646,33.19067739155111,85.12840236048935,306,1,1,0,1,0
616,34.304255839931,51.60145902440358,159,0,1,0,1,0
606,29.192175169176544,76.08551979393597,900,1,0,1,1,0
912,34.60996438439409,75.80004981316932,59,0,0,1,0,0
512,18.285617031007252,49.33246142901022,661,0,1,0,1,1
426,30.432321103583703,35.139907591678046,365,0,1,1,0,0
575,17.670263828467842,25.490017883717773,98,0,0,0,1,1
663,31.05668088787501,31.525186732802442,768,0,0,0,1,0
352,34.82430411549292,34.871316700885984,293,0,0,1,0,0
228,31.289658411194264,81.410790316745,89,0,0,1,0,1
554,21.00697190764308,24.980457166667662,951,1,1,0,1,0
345,17.932578278377523,24.845264008821133,381,0,0,1,1,0
986,28.730372854251886,43.18891715895767,717,0,0,0,0,1
488,28.1777873410422,58.086164571948956,467,1,0,1,0,0
679,26.88739690075932,27.077916122325707,290,0,1,0,0,0
702,32.21452267996892,80.73208419665353,771,1,1,1,0,1
22,19.88366589732346,45.55378407073539,964,0,1,1,1,0
203,27.63932642425708,42.795160332240144,596,1,1,1,1,0
574,25.49628235660325,61.8812118786138,986,1,0,0,0,0
491,27.972340683798087,43.31434446811997,967,1,1,0,1,1
483,19.088506767105272,22.81229737445615,957,1,0,1,1,1
665,32.74670468073346,32.889339697362935,191,1,1,0,0,0
711,24.714661774778428,35.122571135297534,132,1,1,1,1,0
969,30.321789324761,30.26011919779116,195,0,0,0,0,1
853,21.921723675586414,55.656277123125534,117,1,1,0,1,1
284,25.140111400967662,22.09171175949058,350,0,0,1,1,0
183,31.87355532850149,32.30568052703559,571,0,0,1,0,1
658,16.853308512329203,86.14876645283546,20,0,0,0,1,1
457,16.222606322391723,67.56279132698597,214,1,1,0,1,1
189,34.054499333427444,35.588029633695456,500,0,0,1,0,0
4,16.507216870557368,44.62913271677408,420,0,1,1,0,1
410,20.632089655887004,44.73359192455419,252,1,0,1,1,0
1010,27.131479318169063,86.15750483179539,532,1,1,1,1,0
952,31.20637301275343,54.09204642953937,69,1,1,1,0,0
997,28.381343846203023,75.4456568475384,948,1,0,1,1,1
464,22.671056592724476,62.98118002920453,316,0,1,1,1,0
131,33.74306398411335,74.8184294534824,752,1,0,0,0,1
187,31.116236774703165,69.17563502167627,461,1,0,0,0,0
204,20.146308526002404,21.36407039960067,529,0,0,1,1,0
817,34.57435261112357,88.06965000500254,7,0,1,0,0,0
131,28.191762023714645,53.44094430739744,296,0,1,1,0,1
801,22.607436427732136,85.31270720170326,753,1,1,0,1,0
254,24.70637261253254,67.2082340047399,944,0,1,1,0,1
360,21.184056917787863,74.84807448004354,681,0,1,0,0,0
274,25.374708187077992,53.87354160199658,761,0,1,1,0,0
55,18.749227748548318,38.34595315744985,723,0,0,0,0,0
627,21.57258476897711,63.65391923549153,629,0,0,1,1,1
625,27.1859618787316,38.31655472193725,932,1,1,0,1,0
262,28.879472856538282,72.9469411202492,910,1,1,0,1,1
97,32.37058671231598,78.92098881010224,667,1,1,0,1,1
824,29.444888695154553,50.13913292289768,801,1,0,1,0,1
539,28.052808761847523,35.13388978839262,219,0,0,0,1,0
827,16.757406522049976,57.20193190602812,323,0,1,1,1,1
710,26.244749320932367,40.907676551997994,98,0,1,1,0,1
50,27.405910046996254,83.1859836777302,90,1,0,0,1,1
754,33.41328359097987,51.18449622998166,63,0,0,0,0,0
582,28.52666447167135,49.04648210935906,161,1,0,1,1,1
194,32.75943731960821,89.96273814730014,1005,0,1,1,1,1
574,32.03688012851012,25.048936450720248,704,0,0,0,0,0
499,33.800217766135866,39.51757133939327,537,0,1,1,1,1
655,29.832269107278584,66.6216301621885,495,0,1,0,1,0
192,23.599442058461804,40.07797794633873,942,1,0,1,0,1
815,31.991837126608196,45.090267913513614,238,0,0,0,1,0
473,18.283048682001642,27.027967782444282,714,1,0,1,0,1
995,29.000181743318166,37.30171934323212,103,1,0,1,0,0
498,31.089820370179996,88.33842572358074,907,1,0,1,1,1
191,16.387533979149815,61.84715092692441,987,0,1,1,1,1
852,21.61775838093537,74.57501240515919,87,1,1,0,1,0
422,26.406627953731707,34.56553965069918,131,1,0,1,0,0
959,17.875815624150437,32.98034341776402,674,1,0,0,1,0
553,31.689183412825784,22.884825956658034,576,1,0,1,1,0
71,23.55620727110053,68.44370087904332,898,1,0,1,0,0
469,29.17214611713878,29.781943770498867,366,0,0,0,0,0
52,24.976725413974037,45.15762892328935,150,1,0,0,0,1
551,27.554329943043424,53.92918548907636,14,1,0,0,1,0
708,27.101485942672127,30.419083838594332,175,1,1,0,0,1
29,18.15863345764049,88.66480196438937,136,1,1,0,1,0
924,23.172244482857405,60.37176485199462,155,0,1,1,0,1
508,16.26082543962991,85.78121834892825,259,1,1,0,0,1
43,34.1469992630304,65.61173836083334,850,1,1,0,1,1
615,20.48617891315031,21.905716299193344,824,1,1,0,0,0
6,20.11441662390569,86.41972391364972,332,1,0,0,1,1
122,34.06063815699153,49.03985578364105,546,1,1,0,1,1
262,28.948542461351053,71.63398851312587,983,1,1,1,0,0
566,22.523768471803706,49.66588628929801,561,1,1,0,1,0
733,24.98464763486944,74.94322283381155,282,0,1,1,1,0
602,16.763482315487153,66.95679888126462,96,1,1,0,0,0
122,30.558596032000338,44.06767445789296,309,1,1,1,1,1
389,27.75341680568676,47.903854431171226,402,1,1,1,0,1
229,34.042325422159415,50.71932362127902,747,0,0,0,1,1
656,29.06931279594273,26.50902938237641,336,1,0,1,1,0
839,34.440277286731636,45.14426201167565,9,0,0,0,0,0
927,22.267021771321684,63.46525316069874,839,1,0,0,1,0
620,32.80379912760178,32.7706255462349,655,1,1,1,1,0
818,26.44363529958594,45.66983130684258,721,1,0,1,1,1
228,17.494124733908073,80.36896516752682,132,0,0,0,0,1
765,23.792278671806635,40.50740015351727,729,0,0,1,1,0
842,15.174004535895342,79.19356162637101,355,0,0,1,1,1
861,20.889609003851774,71.31638898211725,365,1,1,0,1,1
172,24.59579697700359,29.65651135291617,479,0,1,0,1,0
891,32.04040334950844,34.637730549183374,315,0,0,0,1,1
797,20.546817638892485,88.65154150279695,230,1,0,1,1,1
44,26.437486527268753,69.68795361612143,666,1,0,1,1,1
749,33.079606263160784,57.38054643212806,612,1,1,1,0,1
691,24.60552216663763,88.36566733099136,287,1,0,1,0,0
432,31.61920983555949,33.88051239305638,16,0,0,1,0,0
169,24.261792911688516,52.07060142866269,989,1,1,1,0,1
852,18.41526343030295,55.2997128905972,390,1,0,1,0,1
656,23.14016703776016,27.34410091312497,386,1,0,1,0,0
558,28.48099379228445,78.98327675565483,113,0,0,1,0,1
823,33.02474863868804,75.70689782869889,46,0,0,0,1,1
997,17.501376930294033,57.39058621262371,663,1,0,1,1,1
718,25.678908817328846,80.91497840317788,2,1,1,0,1,0
462,30.951255430923663,55.1821989272012,875,1,1,1,1,1
539,22.063033956375115,51.77787836868842,535,1,0,1,1,1
547,32.72819579092618,38.33387860212392,608,0,0,1,0,0
53,28.67380963436998,45.67992655407519,2,0,1,0,0,0
178,25.087907389263044,30.334563043493596,393,1,0,1,0,0
942,27.170379487374,48.09649104590833,502,0,0,0,1,1
572,32.307817578812966,68.02451107620527,194,0,1,1,1,0
976,16.594722261342053,41.5789226780865,497,1,1,0,1,0
246,18.944811099740264,66.31706241896585,942,0,1,0,1,0
313,24.94067832784223,83.64749973507568,344,1,0,1,1,1
996,21.327535455707718,22.377897471095647,26,1,1,1,0,1
97,34.848174249854324,35.776774434007535,288,1,1,1,1,1
198,32.78807104290663,70.85957438873537,137,1,0,0,1,0
287,24.307581783049745,50.64253331732495,271,0,1,1,0,1
589,30.77886939642104,79.28900984386664,275,1,1,0,0,1
1021,34.6580203015573,48.82898444785367,409,0,1,0,1,0
821,33.384772248709844,69.34502813974066,169,0,1,1,1,1
659,19.146753050577924,82.79570318256258,96,1,1,0,0,1
230,30.204095970404055,51.01982102045055,436,0,1,1,1,0
298,22.70093604011901,24.45521959269186,933,0,1,0,0,0
543,21.55577961551571,38.995354311748656,202,0,0,0,1,0
671,25.420410674030222,60.13036362462632,76,1,0,1,1,1
494,25.46122142351249,39.94280755111197,196,1,0,1,1,1
920,18.33182196898201,67.39494602637353,36,1,1,1,1,0
689,16.37229637371169,72.0499032419301,345,1,0,0,0,0
54,28.133209376177454,70.16805381288088,651,0,1,0,1,0
734,25.917370106212523,51.403491022409455,254,0,0,0,0,1
501,16.545571012427555,27.698603094766,277,1,0,1,0,1
555,18.98618351249429,31.065519356404053,923,1,1,0,0,0
175,18.23608850543306,68.55232099835199,650,1,1,0,1,0
704,32.74626290021432,59.62190309240928,807,0,0,1,0,0
471,22.40268052674942,69.87992819785468,994,0,1,1,1,0
728,30.187550851107602,70.16703998839003,477,1,1,1,1,0
607,27.606555052917017,53.285512614088056,261,1,1,1,1,1
468,31.642048938350513,29.166138356213942,981,1,0,1,0,0
877,21.407783679792324,55.652886724775165,653,1,0,0,1,1
290,29.302621484061703,27.892856026075016,698,0,0,0,0,0
326,22.869946956079367,87.06606467576223,814,1,0,0,1,1
56,32.92167282891555,20.703271031978254,828,0,1,1,0,0
300,23.673911038129244,58.96205474744873,434,0,0,0,0,1
731,30.915694574204327,62.55943240496177,898,1,0,1,1,0
79,32.290402532319106,59.418239664408446,244,1,1,1,0,1
855,31.90093342392846,43.19368238442102,1007,1,0,0,1,1
270,15.840390748612025,55.66598991057927,661,1,1,1,1,0
611,15.950667968112015,61.37117147354197,360,1,0,0,1,0
818,17.579950808582776,75.7821169373484,190,1,1,1,0,1
292,20.726745631175596,77.40482918374539,237,1,0,0,1,1
413,29.09787700158218,45.314404557970434,954,1,1,0,0,1
726,30.926377111622543,69.9854020129444,812,0,0,1,1,1
903,30.556807407882392,64.03741406418621,52,0,0,0,1,1
477,16.80861720994467,29.1212607325832,193,0,0,0,0,1
859,29.649640385456934,65.20923538628534,216,1,0,0,0,1
904,28.056975971622936,35.90882015813205,419,0,1,0,1,1
77,33.882711605754594,69.15960862148759,410,0,1,0,0,1
747,17.22344649984525,25.994135793521046,819,1,0,0,1,1
768,25.642595377333873,20.888209778267054,897,1,0,0,0,1
366,29.56972900432266,56.09416531179071,51,1,1,0,1,0
683,18.2258378163236,64.86540396834823,328,0,1,1,0,1
22,18.183716894408157,71.52722376865944,629,1,1,1,1,1
908,32.33260080231447,26.875792910113994,351,0,1,1,0,0
646,18.067874529814894,48.39946691452396,833,1,1,1,0,0
726,26.828038956556792,61.09067057513162,758,1,1,0,1,0
37,32.63828925341696,78.08971276831457,923,1,0,0,1,0
279,34.00628216253971,42.77106847070215,429,0,0,1,0,1
212,30.883141772694152,89.41288201288292,77,0,1,1,0,0
385,15.810805022088484,71.95763888951532,670,1,1,1,1,0
532,15.613173896836072,81.01128794637505,440,0,0,0,0,0
97,28.273844127684878,44.51992390737473,430,0,0,1,1,1
995,27.628688126227505,57.427922500816905,691,0,1,0,0,0
976,25.07474705228553,70.367449385051,924,0,1,0,1,1
585,31.904408993655778,47.14833151448512,582,0,0,0,1,1
733,21.289193429404932,85.18969417669547,775,0,0,1,1,1
143,32.03524577641906,55.88216362816535,559,0,1,1,0,1
382,31.20982814879564,33.8811609671003,489,1,1,1,1,0
549,27.619967017433638,85.71781463228045,396,0,0,1,1,1
428,20.411762440389097,87.41155690234207,155,0,0,0,0,0
301,18.392573319781814,41.0120625947988,686,0,1,0,0,1
574,17.61211944800686,59.89877724850759,15,0,1,0,0,0
293,17.388587372541387,50.4140750757108,769,0,1,0,1,1
512,26.99207281952069,49.92881509724304,969,1,1,1,0,0
414,15.848737717335675,35.915109089426394,957,0,1,1,0,1
162,25.57858542082006,82.94957536631458,691,1,1,1,0,1
553,18.903742609742594,63.91835822007937,869,0,0,1,0,1
79,23.356950118253167,64.04781214764168,232,0,0,1,1,0
208,19.192066986447838,59.43347722709234,502,0,0,0,0,1
581,20.406545249689213,45.23351129277125,776,1,0,1,0,1
26,28.268382857063205,89.06867740742072,555,0,0,1,1,0
529,24.77580619758536,48.34560331648296,580,1,1,0,0,1
274,17.89439789434415,86.11710222527894,643,1,1,0,1,1
7,18.422277848986642,24.93048695919356,434,1,1,0,1,0
868,25.75640958589962,31.902218156249717,258,1,0,0,0,1
60,16.22461122109225,56.48972773861427,370,0,0,1,1,1
86,20.043253856295404,34.4764675126177,563,1,1,0,0,0
928,18.523660962865907,67.2284782828327,587,1,1,0,1,0
494,16.212422925637096,27.027865189554063,345,0,0,0,0,0
808,21.673450375943816,36.15029873309121,133,1,1,1,1,0
548,26.228737779382968,83.95606249530422,625,0,1,1,1,1
725,30.65981584920145,61.94806453740999,732,0,0,1,0,0
7,24.922487563210865,87.41053650860852,616,1,0,0,1,1
483,32.879338313885874,87.65861180778772,641,1,0,0,1,0
799,18.822242321595763,57.90492160223117,297,1,1,0,1,0
885,22.301840864864282,26.51143836267744,888,1,1,0,0,0
116,18.640510806219034,29.06816278557332,131,0,0,1,0,1
276,32.63876006442732,26.490806351166803,489,1,0,0,0,0
562,22.8707224775125,50.25445937070778,42,1,1,1,1,1
829,29.755652228330494,88.95023993993378,321,0,1,0,0,0
60,31.988254648363117,26.246341317834997,77,0,1,1,0,0
779,16.723192004731875,84.96972461517304,551,1,0,0,0,0
459,22.882675395003567,34.927643615384625,11,0,0,0,0,1
81,30.36695740562513,22.384574797558948,410,1,0,1,0,0
671,20.122757757552623,38.73176805491619,802,0,0,1,1,0
311,22.228446354771645,48.57762432516461,666,1,1,0,0,1
590,33.779418465469924,25.540548528299414,914,1,1,0,1,0
432,27.142755630951843,44.69950762959816,924,0,1,1,0,0
592,33.35665676066819,63.40832709651596,829,1,1,0,1,0
868,23.27303363611326,21.336611951053886,313,1,1,0,1,1
971,32.999830995989264,53.8292279838113,773,0,1,1,0,0
585,27.68364681105573,72.4981221942285,542,0,1,0,1,0
832,32.09510259737581,77.27865189175094,844,1,0,0,0,0
340,21.349242880795202,32.6610995508131,288,1,0,0,0,0
83,31.196676482219694,77.11238240453012,436,1,0,0,0,1
300,24.743413970302697,52.52060419022406,635,1,1,1,0,1
88,28.534293659382538,49.185010045244105,714,0,1,0,0,1
767,19.892112765160846,62.48467263817293,113,1,1,1,0,0
443,32.12430814646164,23.320232367572235,32,0,0,1,0,0
294,34.945245851908865,47.001986867174445,711,1,0,1,1,0
59,21.374300112196497,59.195846399059654,920,0,0,1,0,0
479,27.675940555185512,81.73110921372904,19,0,0,1,0,0
413,20.37032706009933,62.640577890059355,504,1,1,1,0,0
937,34.697951344572424,48.73866144302553,259,0,0,1,1,1
883,24.498640916432908,51.508104456816895,574,0,1,1,1,0
662,22.822459159944373,30.9402064403151,776,0,0,0,0,1
954,22.311649444140926,74.75014670948616,245,0,1,1,1,1
11,30.394660295383513,61.54803398775767,371,0,0,0,1,0
734,25.994969416947797,63.16403047946933,722,0,1,0,1,1
946,31.47474677371942,56.0537836132256,623,0,1,0,1,1
545,30.04264709544449,71.29627476979081,376,1,0,0,0,1
11,29.446915452797136,57.39012472234686,40,0,0,1,0,1
875,23.468931696094547,38.55523995674085,688,0,1,1,1,1
341,25.772731081513754,73.46235124649499,671,0,0,1,1,0
335,23.41966526180161,86.75839806394082,662,1,1,0,0,1
792,33.06465777225138,52.92343036329952,701,1,1,1,0,1
891,19.968361099938544,86.87038891769,184,1,0,0,0,1
522,34.87348393749324,24.033097059324536,404,1,1,0,1,0
153,16.614958250468803,34.11640642588613,480,0,0,0,1,0
287,25.243907422654093,50.18662957467334,201,1,1,0,0,1
670,20.949490817709318,80.43722233127448,968,1,1,1,0,1
640,32.15617553778088,37.0362997574147,759,0,0,1,1,1
165,29.691492896225665,43.049723889682426,406,0,1,1,0,1
179,29.86887510913305,56.26690669535433,963,1,1,0,1,1
387,17.484170829302077,59.58257099103538,428,1,0,0,1,1
696,31.01277986230066,76.39685299543132,461,1,0,0,0,0
256,26.708780881857862,26.930605378192205,955,1,0,1,1,1
47,23.604566427367093,69.4167792482995,858,1,0,1,0,0
434,17.176271349045937,77.73690428826629,960,1,0,1,0,1
112,30.445093545442518,59.55766084257202,953,0,1,1,0,0
400,34.80775874023176,38.70610511492771,168,0,0,0,0,1
368,26.090306563691783,70.27124608662515,47,0,0,0,1,1
405,30.899358389188336,77.85428559105168,808,0,1,1,1,1
287,15.121676742805661,30.019307162187637,596,1,0,1,1,0
745,28.21548220788916,75.47037666926012,250,1,1,1,0,1
564,16.157867312110895,66.98682000833145,555,0,1,0,1,0
672,25.199015504177446,49.52951515121014,922,1,1,1,1,0
629,17.410445540971683,58.379498807377445,416,1,1,0,0,0
219,32.397870891981725,72.1493017108464,754,0,1,0,0,0
943,33.284311471147035,53.16399885618366,556,0,1,1,1,1
914,30.831591415234776,61.781939877083296,525,0,1,1,1,1
35,22.434281691155586,70.34298448223865,192,0,0,1,1,0
232,22.14577081700851,39.765909258946934,707,1,1,0,1,1
88,34.69857185389069,28.472431573388178,533,0,0,1,1,1
638,19.916567853141494,26.804295321443153,451,0,1,1,0,1
